VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1770396944871	-367.068	8.67816	-18.7957	0.405901	0.2921	0.0436084	-0.864882	img_Drone1__0_1770396945420115200.png
Drone1	1770396944922	-367.162	9.48344	-18.8238	0.406687	0.290962	0.0460256	-0.864771	img_Drone1__0_1770396945472350100.png
Drone1	1770396944970	-367.235	10.2484	-18.8524	0.406378	0.29136	0.0451728	-0.864827	img_Drone1__0_1770396945520162300.png
Drone1	1770396945024	-367.3	11.1168	-18.8866	0.406404	0.291291	0.0453136	-0.86483	img_Drone1__0_1770396945574074800.png
Drone1	1770396945069	-367.341	11.8957	-18.9183	0.407223	0.290121	0.0477928	-0.864705	img_Drone1__0_1770396945620228600.png
Drone1	1770396945123	-367.374	12.73	-18.9527	0.407776	0.289322	0.0494831	-0.864617	img_Drone1__0_1770396945671168700.png
Drone1	1770396945177	-367.391	13.621	-18.9894	0.40773	0.289368	0.0493786	-0.86463	img_Drone1__0_1770396945725168700.png
Drone1	1770396945222	-367.393	14.3691	-19.0198	0.407684	0.289419	0.0492651	-0.86464	img_Drone1__0_1770396945771903500.png
Drone1	1770396945276	-367.38	15.2736	-19.0554	0.408375	0.28843	0.0513556	-0.864523	img_Drone1__0_1770396945824217800.png
Drone1	1770396945327	-367.355	16.1342	-19.0877	0.408918	0.287651	0.0530007	-0.864427	img_Drone1__0_1770396945877015300.png
Drone1	1770396945381	-367.313	17.0522	-19.1201	0.408956	0.287588	0.0531301	-0.864422	img_Drone1__0_1770396945929575900.png
Drone1	1770396945429	-367.265	17.8736	-19.1469	0.40888	0.287688	0.0529141	-0.864438	img_Drone1__0_1770396945979534500.png
Drone1	1770396945477	-367.205	18.7002	-19.1715	0.409521	0.28677	0.0548513	-0.864319	img_Drone1__0_1770396946027817700.png
Drone1	1770396945531	-367.125	19.636	-19.1962	0.410006	0.286071	0.0563242	-0.864226	img_Drone1__0_1770396946081576700.png
Drone1	1770396945579	-367.043	20.473	-19.2152	0.409962	0.28613	0.0561972	-0.864235	img_Drone1__0_1770396946128473800.png
Drone1	1770396945630	-366.945	21.3674	-19.232	0.410026	0.286036	0.0563956	-0.864223	img_Drone1__0_1770396946181117700.png
Drone1	1770396945687	-366.823	22.3731	-19.2463	0.410445	0.285432	0.0576661	-0.86414	img_Drone1__0_1770396946238280100.png
Drone1	1770396945738	-366.701	23.2783	-19.255	0.411012	0.284611	0.0593911	-0.864024	img_Drone1__0_1770396946288505100.png
Drone1	1770396945783	-366.586	24.081	-19.2592	0.411104	0.284477	0.0596728	-0.864006	img_Drone1__0_1770396946331939800.png
Drone1	1770396945840	-366.428	25.1032	-19.2596	0.411216	0.284314	0.060014	-0.863982	img_Drone1__0_1770396946389031900.png
Drone1	1770396945891	-366.276	26.0228	-19.2551	0.411449	0.283976	0.0607239	-0.863933	img_Drone1__0_1770396946440808000.png
Drone1	1770396945939	-366.124	26.8925	-19.2466	0.411979	0.283206	0.0623395	-0.863818	img_Drone1__0_1770396946489775700.png
Drone1	1770396945996	-365.932	27.9304	-19.231	0.412291	0.28275	0.0632952	-0.863749	img_Drone1__0_1770396946541350200.png
Drone1	1770396946041	-365.772	28.7537	-19.2143	0.412225	0.282846	0.0630945	-0.863764	img_Drone1__0_1770396946592460700.png
Drone1	1770396946095	-365.571	29.7461	-19.1891	0.412417	0.282566	0.0636811	-0.863721	img_Drone1__0_1770396946644760000.png
Drone1	1770396946143	-365.384	30.6322	-19.1618	0.412864	0.281912	0.0650489	-0.863619	img_Drone1__0_1770396946692094800.png
Drone1	1770396946191	-365.189	31.522	-19.13	0.413146	0.2815	0.0659121	-0.863553	img_Drone1__0_1770396946740379500.png
Drone1	1770396946245	-364.96	32.5274	-19.0887	0.413229	0.281378	0.0661667	-0.863534	img_Drone1__0_1770396946796273000.png
Drone1	1770396946299	-364.722	33.5373	-19.0414	0.413353	0.281195	0.0665474	-0.863505	img_Drone1__0_1770396946849992800.png
Drone1	1770396946347	-364.503	34.4388	-18.9944	0.413695	0.280691	0.0676002	-0.863423	img_Drone1__0_1770396946896456600.png
Drone1	1770396946404	-364.232	35.5137	-18.9324	0.414043	0.280177	0.0686716	-0.863338	img_Drone1__0_1770396946950283200.png
Drone1	1770396946452	-363.997	36.4227	-18.875	0.414213	0.279927	0.0691946	-0.863296	img_Drone1__0_1770396947002007100.png
Drone1	1770396946497	-363.769	37.2779	-18.8168	0.414202	0.279942	0.0691618	-0.863299	img_Drone1__0_1770396947048730500.png
Drone1	1770396946551	-363.489	38.308	-18.7416	0.414486	0.279522	0.0700366	-0.863229	img_Drone1__0_1770396947102962700.png
Drone1	1770396946599	-363.232	39.2271	-18.6697	0.414851	0.27898	0.0711646	-0.863136	img_Drone1__0_1770396947149924800.png
Drone1	1770396946653	-362.935	40.265	-18.5831	0.415033	0.27871	0.0717276	-0.86309	img_Drone1__0_1770396947202710200.png
Drone1	1770396946707	-362.629	41.3069	-18.4906	0.415119	0.278582	0.071993	-0.863068	img_Drone1__0_1770396947258066300.png
Drone1	1770396946761	-362.315	42.3528	-18.3921	0.415257	0.278376	0.0724213	-0.863032	img_Drone1__0_1770396947310900700.png
Drone1	1770396946809	-362.029	43.2857	-18.2996	0.415559	0.277925	0.0733586	-0.862953	img_Drone1__0_1770396947357981800.png
Drone1	1770396946860	-361.719	44.2803	-18.1963	0.415838	0.277507	0.0742263	-0.862878	img_Drone1__0_1770396947412476100.png
Drone1	1770396946908	-361.42	45.2195	-18.0942	0.415735	0.277217	0.0735251	-0.863081	img_Drone1__0_1770396947460358900.png
Drone1	1770396946965	-361.063	46.3336	-17.9555	0.401006	0.249336	-0.0075669	-0.881458	img_Drone1__0_1770396947514524500.png
Drone1	1770396947013	-360.762	47.268	-17.8212	0.388984	0.215188	-0.0707908	-0.892958	img_Drone1__0_1770396947564113100.png
Drone1	1770396947061	-360.458	48.1983	-17.6768	0.377224	0.174624	-0.125314	-0.900836	img_Drone1__0_1770396947612035500.png
Drone1	1770396947115	-360.103	49.2352	-17.5243	0.363619	0.124566	-0.177881	-0.905882	img_Drone1__0_1770396947666506500.png
Drone1	1770396947166	-359.754	50.1986	-17.399	0.350036	0.0739682	-0.219784	-0.907578	img_Drone1__0_1770396947718001200.png
Drone1	1770396947214	-359.414	51.0841	-17.3027	0.336239	0.0241043	-0.253282	-0.906758	img_Drone1__0_1770396947763366100.png
Drone1	1770396947265	-359.042	51.9945	-17.2286	0.320416	-0.0301076	-0.282948	-0.90353	img_Drone1__0_1770396947815752300.png
Drone1	1770396947319	-358.641	52.9151	-17.1853	0.306528	-0.0753875	-0.303941	-0.898875	img_Drone1__0_1770396947869494900.png
Drone1	1770396947367	-358.283	53.6904	-17.1778	0.296809	-0.105946	-0.315487	-0.895069	img_Drone1__0_1770396947917913100.png
Drone1	1770396947427	-357.838	54.5993	-17.2072	0.287408	-0.134594	-0.323538	-0.891406	img_Drone1__0_1770396947973561200.png
Drone1	1770396947472	-357.509	55.2369	-17.2545	0.281907	-0.150878	-0.326524	-0.889464	img_Drone1__0_1770396948023134700.png
Drone1	1770396947523	-357.144	55.9152	-17.3311	0.276927	-0.16526	-0.327924	-0.887956	img_Drone1__0_1770396948073077600.png
Drone1	1770396947577	-356.766	56.584	-17.4354	0.27281	-0.176851	-0.328006	-0.886967	img_Drone1__0_1770396948127856700.png
Drone1	1770396947625	-356.439	57.138	-17.5452	0.269942	-0.184741	-0.327401	-0.88646	img_Drone1__0_1770396948175008500.png
Drone1	1770396947676	-356.102	57.6869	-17.677	0.267543	-0.191208	-0.326419	-0.886178	img_Drone1__0_1770396948228340700.png
Drone1	1770396947727	-355.775	58.197	-17.8222	0.265675	-0.19615	-0.32531	-0.886067	img_Drone1__0_1770396948279437200.png
Drone1	1770396947778	-355.458	58.6699	-17.9789	0.264228	-0.199918	-0.324211	-0.886061	img_Drone1__0_1770396948329065000.png
Drone1	1770396947826	-355.169	59.0826	-18.1356	0.26317	-0.202638	-0.323252	-0.886108	img_Drone1__0_1770396948378000300.png
Drone1	1770396947880	-354.856	59.5106	-18.3209	0.262255	-0.204964	-0.322299	-0.886192	img_Drone1__0_1770396948430777400.png
Drone1	1770396947934	-354.553	59.9017	-18.5147	0.261566	-0.206699	-0.32149	-0.886286	img_Drone1__0_1770396948486171700.png
Drone1	1770396947979	-354.31	60.2002	-18.6818	0.261126	-0.2078	-0.320923	-0.886364	img_Drone1__0_1770396948530631300.png
Drone1	1770396948033	-354.028	60.5264	-18.8885	0.260722	-0.208808	-0.320359	-0.88645	img_Drone1__0_1770396948584013000.png
Drone1	1770396948084	-353.772	60.803	-19.0892	0.260437	-0.209518	-0.31993	-0.886521	img_Drone1__0_1770396948634152900.png
Drone1	1770396948135	-353.526	61.0495	-19.2948	0.260223	-0.210052	-0.319586	-0.886582	img_Drone1__0_1770396948685761700.png
Drone1	1770396948183	-353.302	61.2545	-19.4926	0.26007	-0.210433	-0.319327	-0.886629	img_Drone1__0_1770396948739546800.png
Drone1	1770396948240	-353.048	61.464	-19.7326	0.259937	-0.210768	-0.319087	-0.886675	img_Drone1__0_1770396948793817000.png
Drone1	1770396948285	-352.856	61.6036	-19.9259	0.259859	-0.210966	-0.318938	-0.886705	img_Drone1__0_1770396948840615700.png
Drone1	1770396948333	-352.659	61.7275	-20.1359	0.259796	-0.211127	-0.318812	-0.88673	img_Drone1__0_1770396948889221400.png
Drone1	1770396948393	-352.425	61.8461	-20.4038	0.259739	-0.211275	-0.318692	-0.886755	img_Drone1__0_1770396948949489000.png
Drone1	1770396948438	-352.258	61.909	-20.6085	0.259709	-0.211356	-0.318624	-0.886769	img_Drone1__0_1770396948993555800.png
Drone1	1770396948495	-352.056	61.9568	-20.872	0.25968	-0.211432	-0.318557	-0.886783	img_Drone1__0_1770396949050602100.png
Drone1	1770396948546	-351.885	61.97	-21.1113	0.259663	-0.211482	-0.318513	-0.886792	img_Drone1__0_1770396949100477900.png
Drone1	1770396948594	-351.733	61.9573	-21.3392	0.259651	-0.211516	-0.318481	-0.886799	img_Drone1__0_1770396949151414900.png
Drone1	1770396948648	-351.57	61.9147	-21.598	0.25941	-0.211828	-0.317484	-0.887152	img_Drone1__0_1770396949204903700.png
Drone1	1770396948696	-351.432	61.8563	-21.8257	0.246033	-0.22724	-0.262891	-0.90483	img_Drone1__0_1770396949251305400.png
Drone1	1770396948744	-351.303	61.7798	-22.0536	0.232359	-0.241213	-0.209666	-0.918622	img_Drone1__0_1770396949301070500.png
Drone1	1770396948798	-351.171	61.6744	-22.3136	0.215632	-0.256284	-0.147485	-0.930629	img_Drone1__0_1770396949355080600.png
Drone1	1770396948849	-351.062	61.5597	-22.5643	0.19888	-0.269496	-0.0879406	-0.938129	img_Drone1__0_1770396949403022900.png
Drone1	1770396948906	-350.962	61.4195	-22.851	0.181016	-0.28181	-0.0270197	-0.941853	img_Drone1__0_1770396949463367400.png
Drone1	1770396948954	-350.893	61.2962	-23.0926	0.184397	-0.279613	-0.0383558	-0.941458	img_Drone1__0_1770396949510130000.png
Drone1	1770396949002	-350.838	61.1685	-23.3342	0.181919	-0.281233	-0.030032	-0.94176	img_Drone1__0_1770396949559574200.png
Drone1	1770396949062	-350.789	61.0028	-23.637	0.181493	-0.281509	-0.0286058	-0.941804	img_Drone1__0_1770396949613273500.png
Drone1	1770396949110	-350.766	60.8653	-23.8798	0.183291	-0.280343	-0.0346291	-0.941601	img_Drone1__0_1770396949667010400.png
Drone1	1770396949152	-350.758	60.7413	-24.0929	0.182827	-0.280647	-0.0330708	-0.941657	img_Drone1__0_1770396949708038800.png
Drone1	1770396949203	-350.763	60.5862	-24.3522	0.182026	-0.281168	-0.0303823	-0.941747	img_Drone1__0_1770396949760108100.png
Drone1	1770396949254	-350.784	60.4261	-24.6119	0.183122	-0.280456	-0.0340581	-0.941621	img_Drone1__0_1770396949810436500.png
Drone1	1770396949320	-350.835	60.2116	-24.9483	0.183371	-0.280293	-0.0348924	-0.941591	img_Drone1__0_1770396949874989100.png
Drone1	1770396949362	-350.881	60.0709	-25.1621	0.183071	-0.280489	-0.033885	-0.941628	img_Drone1__0_1770396949918566000.png
Drone1	1770396949407	-350.942	59.9165	-25.3909	0.182581	-0.280809	-0.0322388	-0.941685	img_Drone1__0_1770396949963630400.png
Drone1	1770396949470	-351.047	59.6942	-25.71	0.182898	-0.280603	-0.0333008	-0.941648	img_Drone1__0_1770396950022687800.png
Drone1	1770396949509	-351.123	59.553	-25.9066	0.183598	-0.280146	-0.0356518	-0.941562	img_Drone1__0_1770396950066410200.png
Drone1	1770396949563	-351.243	59.353	-26.1773	0.183058	-0.280499	-0.0338365	-0.941629	img_Drone1__0_1770396950119388800.png
Drone1	1770396949620	-351.387	59.1364	-26.4604	0.183573	-0.278067	-0.0348977	-0.942211	img_Drone1__0_1770396950175886600.png
Drone1	1770396949665	-351.508	58.9632	-26.6725	0.199992	-0.218792	-0.0770005	-0.951948	img_Drone1__0_1770396950221172600.png
Drone1	1770396949719	-351.657	58.7527	-26.9112	0.217514	-0.141626	-0.126073	-0.957463	img_Drone1__0_1770396950274614200.png
Drone1	1770396949767	-351.795	58.5579	-27.1236	0.230689	-0.0721109	-0.163094	-0.956547	img_Drone1__0_1770396950322967000.png
Drone1	1770396949818	-351.943	58.3419	-27.3492	0.239711	-0.0146119	-0.191142	-0.95173	img_Drone1__0_1770396950373774300.png
Drone1	1770396949872	-352.099	58.1036	-27.5849	0.245934	0.0345092	-0.210406	-0.945545	img_Drone1__0_1770396950429119400.png
Drone1	1770396949917	-352.225	57.8981	-27.7768	0.2523	0.0769712	-0.218459	-0.939519	img_Drone1__0_1770396950474719500.png
Drone1	1770396949965	-352.354	57.671	-27.9789	0.259489	0.123879	-0.220152	-0.932122	img_Drone1__0_1770396950523186000.png
Drone1	1770396950019	-352.489	57.4058	-28.2041	0.261692	0.148798	-0.224145	-0.926895	img_Drone1__0_1770396950575802800.png
Drone1	1770396950073	-352.612	57.1319	-28.4239	0.269026	0.192024	-0.218518	-0.918151	img_Drone1__0_1770396950630364800.png
Drone1	1770396950118	-352.705	56.8978	-28.6022	0.273499	0.218728	-0.213778	-0.911951	img_Drone1__0_1770396950676447100.png
Drone1	1770396950175	-352.806	56.5928	-28.826	0.279598	0.251281	-0.204812	-0.903734	img_Drone1__0_1770396950733278600.png
Drone1	1770396950220	-352.87	56.3457	-29.0021	0.280217	0.256563	-0.202594	-0.902557	img_Drone1__0_1770396950778348100.png
Drone1	1770396950280	-352.933	56.0089	-29.2344	0.285968	0.283846	-0.192272	-0.89481	img_Drone1__0_1770396950836311700.png
Drone1	1770396950328	-352.963	55.734	-29.4193	0.289086	0.297235	-0.185619	-0.890857	img_Drone1__0_1770396950884629400.png
Drone1	1770396950376	-352.975	55.4549	-29.6025	0.292371	0.311137	-0.178554	-0.886472	img_Drone1__0_1770396950933558900.png
Drone1	1770396950430	-352.965	55.1365	-29.8078	0.295062	0.3205	-0.172077	-0.88352	img_Drone1__0_1770396950988891100.png
Drone1	1770396950484	-352.93	54.8141	-30.012	0.296685	0.324771	-0.167608	-0.882275	img_Drone1__0_1770396951040039100.png
Drone1	1770396950538	-352.87	54.4884	-30.2143	0.298374	0.329302	-0.1632	-0.880851	img_Drone1__0_1770396951095008200.png
Drone1	1770396950580	-352.807	54.233	-30.3703	0.299532	0.332645	-0.160219	-0.879749	img_Drone1__0_1770396951136854300.png
Drone1	1770396950631	-352.709	53.9208	-30.5582	0.300562	0.33512	-0.157405	-0.878966	img_Drone1__0_1770396951188078800.png
Drone1	1770396950685	-352.58	53.588	-30.7557	0.300733	0.333467	-0.15636	-0.879722	img_Drone1__0_1770396951243374900.png
Drone1	1770396950736	-352.436	53.2715	-30.9404	0.299993	0.327821	-0.157279	-0.88193	img_Drone1__0_1770396951293790700.png
Drone1	1770396950787	-352.272	52.9533	-31.1204	0.309159	0.316541	-0.131739	-0.887056	img_Drone1__0_1770396951344057600.png
Drone1	1770396950835	-352.113	52.6537	-31.2732	0.32455	0.276496	-0.0851795	-0.900534	img_Drone1__0_1770396951392403700.png
Drone1	1770396950886	-351.94	52.336	-31.4165	0.337471	0.211695	-0.041882	-0.916267	img_Drone1__0_1770396951444712000.png
Drone1	1770396950943	-351.742	51.9827	-31.5575	0.348989	0.148828	0.00993225	-0.92518	img_Drone1__0_1770396951501517500.png
Drone1	1770396950994	-351.562	51.6688	-31.6687	0.356505	0.112619	0.0640459	-0.925267	img_Drone1__0_1770396951551063700.png
Drone1	1770396951042	-351.39	51.378	-31.7695	0.362041	0.0801464	0.115425	-0.921509	img_Drone1__0_1770396951599274100.png
Drone1	1770396951096	-351.195	51.0627	-31.8948	0.36617	0.0518015	0.170772	-0.913276	img_Drone1__0_1770396951649574100.png
Drone1	1770396951144	-351.022	50.7959	-32.0175	0.367791	0.034232	0.205278	-0.906322	img_Drone1__0_1770396951701629600.png
Drone1	1770396951192	-350.853	50.5439	-32.1504	0.368794	0.0198909	0.229561	-0.900498	img_Drone1__0_1770396951748695900.png
Drone1	1770396951243	-350.68	50.2935	-32.302	0.370039	0.0059576	0.246938	-0.895576	img_Drone1__0_1770396951802146600.png
Drone1	1770396951294	-350.513	50.0615	-32.4632	0.37096	-0.00473023	0.259032	-0.891779	img_Drone1__0_1770396951851840200.png
Drone1	1770396951354	-350.328	49.8126	-32.6637	0.372023	-0.0151928	0.268224	-0.888496	img_Drone1__0_1770396951911741700.png
Drone1	1770396951396	-350.206	49.6538	-32.8109	0.372208	-0.01962	0.273202	-0.886813	img_Drone1__0_1770396951953877200.png
Drone1	1770396951447	-350.067	49.4782	-32.9965	0.373518	-0.0275485	0.276025	-0.885176	img_Drone1__0_1770396952004573000.png
Drone1	1770396951498	-349.938	49.321	-33.1894	0.375321	-0.0361963	0.276864	-0.883838	img_Drone1__0_1770396952055366400.png
Drone1	1770396951549	-349.819	49.1821	-33.3891	0.376629	-0.0426363	0.277476	-0.882802	img_Drone1__0_1770396952109120200.png
Drone1	1770396951600	-349.712	49.061	-33.6075	0.377647	-0.0477984	0.277913	-0.881965	img_Drone1__0_1770396952160267500.png
Drone1	1770396951651	-349.616	48.9575	-33.8076	0.378547	-0.0520361	0.277866	-0.881354	img_Drone1__0_1770396952210653400.png
Drone1	1770396951702	-349.532	48.8713	-34.0264	0.379883	-0.0574624	0.276958	-0.880728	img_Drone1__0_1770396952260296300.png
Drone1	1770396951756	-349.456	48.7986	-34.2649	0.381107	-0.0623679	0.276005	-0.880164	img_Drone1__0_1770396952314258900.png
Drone1	1770396951804	-349.4	48.7491	-34.4817	0.383248	-0.069943	0.27351	-0.879444	img_Drone1__0_1770396952363477900.png
Drone1	1770396951855	-349.352	48.7117	-34.7162	0.384467	-0.0745307	0.272227	-0.878933	img_Drone1__0_1770396952414469400.png
Drone1	1770396951909	-349.314	48.6885	-34.9691	0.385685	-0.0790579	0.270861	-0.878426	img_Drone1__0_1770396952466043500.png
Drone1	1770396951960	-349.291	48.6817	-35.2121	0.386596	-0.0824776	0.269824	-0.87803	img_Drone1__0_1770396952519594400.png
Drone1	1770396952017	-349.28	48.6909	-35.4874	0.387854	-0.0870099	0.268247	-0.877521	img_Drone1__0_1770396952575013600.png
Drone1	1770396952062	-349.282	48.7099	-35.7068	0.389765	-0.0935684	0.265603	-0.876803	img_Drone1__0_1770396952620169300.png
Drone1	1770396952116	-349.296	48.7457	-35.9717	0.391617	-0.100001	0.263015	-0.876048	img_Drone1__0_1770396952673248200.png
Drone1	1770396952167	-349.322	48.7923	-36.2231	0.392759	-0.104055	0.261426	-0.875539	img_Drone1__0_1770396952725611000.png
Drone1	1770396952221	-349.363	48.8545	-36.4901	0.393745	-0.107576	0.260037	-0.875085	img_Drone1__0_1770396952780959800.png
Drone1	1770396952263	-349.404	48.9118	-36.6983	0.394604	-0.110606	0.258787	-0.87469	img_Drone1__0_1770396952821828700.png
Drone1	1770396952317	-349.47	48.9966	-36.9663	0.395862	-0.11501	0.256913	-0.874106	img_Drone1__0_1770396952876634900.png
Drone1	1770396952371	-349.548	49.0936	-37.2342	0.397323	-0.120109	0.254683	-0.87341	img_Drone1__0_1770396952929870100.png
Drone1	1770396952422	-349.636	49.1958	-37.4864	0.398635	-0.1247	0.252645	-0.872761	img_Drone1__0_1770396952979722700.png
Drone1	1770396952467	-349.722	49.2942	-37.7077	0.39895	-0.125833	0.252151	-0.872597	img_Drone1__0_1770396953026156800.png
Drone1	1770396952521	-349.839	49.4221	-37.9717	0.400035	-0.129631	0.250419	-0.872043	img_Drone1__0_1770396953079336300.png
Drone1	1770396952569	-349.954	49.5449	-38.2052	0.400559	-0.131474	0.249567	-0.87177	img_Drone1__0_1770396953129853300.png
Drone1	1770396952623	-350.096	49.6928	-38.4659	0.401901	-0.136188	0.247385	-0.871051	img_Drone1__0_1770396953180886000.png
Drone1	1770396952668	-350.224	49.8235	-38.6805	0.40216	-0.137086	0.246939	-0.870917	img_Drone1__0_1770396953226463100.png
Drone1	1770396952725	-350.399	49.9983	-38.9484	0.402855	-0.139512	0.245763	-0.870543	img_Drone1__0_1770396953282602600.png
Drone1	1770396952773	-350.558	50.1534	-39.1706	0.403748	-0.142648	0.244261	-0.870044	img_Drone1__0_1770396953333372900.png
Drone1	1770396952824	-350.739	50.3263	-39.4037	0.404414	-0.144987	0.243118	-0.869667	img_Drone1__0_1770396953384476400.png
Drone1	1770396952875	-350.931	50.5074	-39.634	0.404844	-0.146477	0.242363	-0.869429	img_Drone1__0_1770396953433498300.png
Drone1	1770396952923	-351.123	50.6851	-39.8478	0.405078	-0.147274	0.241935	-0.869304	img_Drone1__0_1770396953483394200.png
Drone1	1770396952974	-351.338	50.8815	-40.0716	0.405166	-0.147545	0.241754	-0.869268	img_Drone1__0_1770396953532619300.png
Drone1	1770396953031	-351.593	51.1101	-40.3172	0.40535	-0.148164	0.241413	-0.869172	img_Drone1__0_1770396953589468000.png
Drone1	1770396953079	-351.818	51.3099	-40.52	0.40564	-0.149184	0.240904	-0.869003	img_Drone1__0_1770396953637972300.png
Drone1	1770396953133	-352.084	51.5426	-40.7439	0.405738	-0.149512	0.240718	-0.868952	img_Drone1__0_1770396953691183300.png
Drone1	1770396953181	-352.331	51.7564	-40.939	0.405557	-0.148838	0.241007	-0.869072	img_Drone1__0_1770396953739531800.png
Drone1	1770396953235	-352.62	52.0046	-41.1537	0.405305	-0.147919	0.241421	-0.869231	img_Drone1__0_1770396953793043400.png
Drone1	1770396953277	-352.854	52.2032	-41.3169	0.405279	-0.147828	0.241468	-0.869246	img_Drone1__0_1770396953837033600.png
